batch_id,product_id,product_name,category,arrival_date,arrival_timestamp,quantity_received,quantity_available,unit_cost,total_cost,expiration_date,expiration_time,shelf_life_days,days_until_expiry,status,storage_temp_required,supplier_id
BATCH_00649,P001,Fresh Salmon Fillet,Seafood,2023-06-12,2023-06-12 06:00:00,91,91,18.5,1683.5,2023-06-15,2023-06-15 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00650,P002,Ribeye Steak,Meat,2023-06-12,2023-06-12 06:00:00,98,98,22.0,2156.0,2023-06-17,2023-06-17 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00651,P003,Caesar Salad Mix,Vegetables,2023-06-12,2023-06-12 06:00:00,126,126,4.5,567.0,2023-06-16,2023-06-16 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00652,P004,Tiramisu Dessert,Desserts,2023-06-12,2023-06-12 06:00:00,117,117,5.0,585.0,2023-06-15,2023-06-15 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00653,P005,Grilled Chicken Breast,Meat,2023-06-12,2023-06-12 06:00:00,170,170,8.0,1360.0,2023-06-16,2023-06-16 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00654,P006,Lobster Tail,Seafood,2023-06-12,2023-06-12 06:00:00,43,43,35.0,1505.0,2023-06-14,2023-06-14 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00655,P007,Pasta Carbonara,Pasta,2023-06-12,2023-06-12 06:00:00,176,176,6.0,1056.0,2023-06-19,2023-06-19 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00656,P008,French Onion Soup,Soups,2023-06-12,2023-06-12 06:00:00,114,114,3.5,399.0,2023-06-17,2023-06-17 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00657,P009,Chocolate Lava Cake,Desserts,2023-06-12,2023-06-12 06:00:00,91,91,4.0,364.0,2023-06-16,2023-06-16 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00658,P010,Craft Beer (Draft),Beverages,2023-06-12,2023-06-12 06:00:00,250,250,3.0,750.0,2023-06-26,2023-06-26 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00659,P011,House Wine (Glass),Beverages,2023-06-12,2023-06-12 06:00:00,208,208,4.0,832.0,2023-07-12,2023-07-12 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00660,P012,Ice Cream Sundae,Desserts,2023-06-12,2023-06-12 06:00:00,84,84,3.0,252.0,2023-08-11,2023-08-11 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00661,P001,Fresh Salmon Fillet,Seafood,2023-06-15,2023-06-15 06:00:00,78,78,18.5,1443.0,2023-06-18,2023-06-18 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00662,P002,Ribeye Steak,Meat,2023-06-15,2023-06-15 06:00:00,116,116,22.0,2552.0,2023-06-20,2023-06-20 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00663,P003,Caesar Salad Mix,Vegetables,2023-06-15,2023-06-15 06:00:00,154,154,4.5,693.0,2023-06-19,2023-06-19 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00664,P004,Tiramisu Dessert,Desserts,2023-06-15,2023-06-15 06:00:00,104,104,5.0,520.0,2023-06-18,2023-06-18 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00665,P005,Grilled Chicken Breast,Meat,2023-06-15,2023-06-15 06:00:00,141,141,8.0,1128.0,2023-06-19,2023-06-19 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00666,P006,Lobster Tail,Seafood,2023-06-15,2023-06-15 06:00:00,34,34,35.0,1190.0,2023-06-17,2023-06-17 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00667,P007,Pasta Carbonara,Pasta,2023-06-15,2023-06-15 06:00:00,164,164,6.0,984.0,2023-06-22,2023-06-22 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00668,P008,French Onion Soup,Soups,2023-06-15,2023-06-15 06:00:00,115,115,3.5,402.5,2023-06-20,2023-06-20 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00669,P009,Chocolate Lava Cake,Desserts,2023-06-15,2023-06-15 06:00:00,87,87,4.0,348.0,2023-06-19,2023-06-19 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00670,P010,Craft Beer (Draft),Beverages,2023-06-15,2023-06-15 06:00:00,243,243,3.0,729.0,2023-06-29,2023-06-29 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00671,P011,House Wine (Glass),Beverages,2023-06-15,2023-06-15 06:00:00,174,174,4.0,696.0,2023-07-15,2023-07-15 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00672,P012,Ice Cream Sundae,Desserts,2023-06-15,2023-06-15 06:00:00,94,94,3.0,282.0,2023-08-14,2023-08-14 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00673,P001,Fresh Salmon Fillet,Seafood,2023-06-18,2023-06-18 06:00:00,69,69,18.5,1276.5,2023-06-21,2023-06-21 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00674,P002,Ribeye Steak,Meat,2023-06-18,2023-06-18 06:00:00,99,99,22.0,2178.0,2023-06-23,2023-06-23 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00675,P003,Caesar Salad Mix,Vegetables,2023-06-18,2023-06-18 06:00:00,143,143,4.5,643.5,2023-06-22,2023-06-22 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00676,P004,Tiramisu Dessert,Desserts,2023-06-18,2023-06-18 06:00:00,135,135,5.0,675.0,2023-06-21,2023-06-21 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00677,P005,Grilled Chicken Breast,Meat,2023-06-18,2023-06-18 06:00:00,141,141,8.0,1128.0,2023-06-22,2023-06-22 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00678,P006,Lobster Tail,Seafood,2023-06-18,2023-06-18 06:00:00,38,38,35.0,1330.0,2023-06-20,2023-06-20 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00679,P007,Pasta Carbonara,Pasta,2023-06-18,2023-06-18 06:00:00,212,212,6.0,1272.0,2023-06-25,2023-06-25 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00680,P008,French Onion Soup,Soups,2023-06-18,2023-06-18 06:00:00,149,149,3.5,521.5,2023-06-23,2023-06-23 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00681,P009,Chocolate Lava Cake,Desserts,2023-06-18,2023-06-18 06:00:00,110,110,4.0,440.0,2023-06-22,2023-06-22 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00682,P010,Craft Beer (Draft),Beverages,2023-06-18,2023-06-18 06:00:00,240,240,3.0,720.0,2023-07-02,2023-07-02 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00683,P011,House Wine (Glass),Beverages,2023-06-18,2023-06-18 06:00:00,174,174,4.0,696.0,2023-07-18,2023-07-18 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00684,P012,Ice Cream Sundae,Desserts,2023-06-18,2023-06-18 06:00:00,87,87,3.0,261.0,2023-08-17,2023-08-17 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00685,P001,Fresh Salmon Fillet,Seafood,2023-06-21,2023-06-21 06:00:00,95,95,18.5,1757.5,2023-06-24,2023-06-24 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00686,P002,Ribeye Steak,Meat,2023-06-21,2023-06-21 06:00:00,101,101,22.0,2222.0,2023-06-26,2023-06-26 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00687,P003,Caesar Salad Mix,Vegetables,2023-06-21,2023-06-21 06:00:00,152,152,4.5,684.0,2023-06-25,2023-06-25 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00688,P004,Tiramisu Dessert,Desserts,2023-06-21,2023-06-21 06:00:00,106,106,5.0,530.0,2023-06-24,2023-06-24 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00689,P005,Grilled Chicken Breast,Meat,2023-06-21,2023-06-21 06:00:00,181,181,8.0,1448.0,2023-06-25,2023-06-25 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00690,P006,Lobster Tail,Seafood,2023-06-21,2023-06-21 06:00:00,35,35,35.0,1225.0,2023-06-23,2023-06-23 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00691,P007,Pasta Carbonara,Pasta,2023-06-21,2023-06-21 06:00:00,169,169,6.0,1014.0,2023-06-28,2023-06-28 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00692,P008,French Onion Soup,Soups,2023-06-21,2023-06-21 06:00:00,128,128,3.5,448.0,2023-06-26,2023-06-26 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00693,P009,Chocolate Lava Cake,Desserts,2023-06-21,2023-06-21 06:00:00,99,99,4.0,396.0,2023-06-25,2023-06-25 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00694,P010,Craft Beer (Draft),Beverages,2023-06-21,2023-06-21 06:00:00,239,239,3.0,717.0,2023-07-05,2023-07-05 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00695,P011,House Wine (Glass),Beverages,2023-06-21,2023-06-21 06:00:00,170,170,4.0,680.0,2023-07-21,2023-07-21 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00696,P012,Ice Cream Sundae,Desserts,2023-06-21,2023-06-21 06:00:00,85,85,3.0,255.0,2023-08-20,2023-08-20 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00697,P001,Fresh Salmon Fillet,Seafood,2023-06-24,2023-06-24 06:00:00,76,76,18.5,1406.0,2023-06-27,2023-06-27 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00698,P002,Ribeye Steak,Meat,2023-06-24,2023-06-24 06:00:00,101,101,22.0,2222.0,2023-06-29,2023-06-29 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00699,P003,Caesar Salad Mix,Vegetables,2023-06-24,2023-06-24 06:00:00,129,129,4.5,580.5,2023-06-28,2023-06-28 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00700,P004,Tiramisu Dessert,Desserts,2023-06-24,2023-06-24 06:00:00,114,114,5.0,570.0,2023-06-27,2023-06-27 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00701,P005,Grilled Chicken Breast,Meat,2023-06-24,2023-06-24 06:00:00,166,166,8.0,1328.0,2023-06-28,2023-06-28 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00702,P006,Lobster Tail,Seafood,2023-06-24,2023-06-24 06:00:00,33,33,35.0,1155.0,2023-06-26,2023-06-26 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00703,P007,Pasta Carbonara,Pasta,2023-06-24,2023-06-24 06:00:00,170,170,6.0,1020.0,2023-07-01,2023-07-01 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00704,P008,French Onion Soup,Soups,2023-06-24,2023-06-24 06:00:00,114,114,3.5,399.0,2023-06-29,2023-06-29 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00705,P009,Chocolate Lava Cake,Desserts,2023-06-24,2023-06-24 06:00:00,83,83,4.0,332.0,2023-06-28,2023-06-28 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00706,P010,Craft Beer (Draft),Beverages,2023-06-24,2023-06-24 06:00:00,311,311,3.0,933.0,2023-07-08,2023-07-08 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00707,P011,House Wine (Glass),Beverages,2023-06-24,2023-06-24 06:00:00,185,185,4.0,740.0,2023-07-24,2023-07-24 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00708,P012,Ice Cream Sundae,Desserts,2023-06-24,2023-06-24 06:00:00,91,91,3.0,273.0,2023-08-23,2023-08-23 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00709,P001,Fresh Salmon Fillet,Seafood,2023-06-27,2023-06-27 06:00:00,75,75,18.5,1387.5,2023-06-30,2023-06-30 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00710,P002,Ribeye Steak,Meat,2023-06-27,2023-06-27 06:00:00,105,105,22.0,2310.0,2023-07-02,2023-07-02 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00711,P003,Caesar Salad Mix,Vegetables,2023-06-27,2023-06-27 06:00:00,162,162,4.5,729.0,2023-07-01,2023-07-01 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00712,P004,Tiramisu Dessert,Desserts,2023-06-27,2023-06-27 06:00:00,119,119,5.0,595.0,2023-06-30,2023-06-30 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00713,P005,Grilled Chicken Breast,Meat,2023-06-27,2023-06-27 06:00:00,163,163,8.0,1304.0,2023-07-01,2023-07-01 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00714,P006,Lobster Tail,Seafood,2023-06-27,2023-06-27 06:00:00,38,38,35.0,1330.0,2023-06-29,2023-06-29 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00715,P007,Pasta Carbonara,Pasta,2023-06-27,2023-06-27 06:00:00,171,171,6.0,1026.0,2023-07-04,2023-07-04 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00716,P008,French Onion Soup,Soups,2023-06-27,2023-06-27 06:00:00,152,152,3.5,532.0,2023-07-02,2023-07-02 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00717,P009,Chocolate Lava Cake,Desserts,2023-06-27,2023-06-27 06:00:00,110,110,4.0,440.0,2023-07-01,2023-07-01 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00718,P010,Craft Beer (Draft),Beverages,2023-06-27,2023-06-27 06:00:00,308,308,3.0,924.0,2023-07-11,2023-07-11 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00719,P011,House Wine (Glass),Beverages,2023-06-27,2023-06-27 06:00:00,170,170,4.0,680.0,2023-07-27,2023-07-27 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00720,P012,Ice Cream Sundae,Desserts,2023-06-27,2023-06-27 06:00:00,89,89,3.0,267.0,2023-08-26,2023-08-26 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00721,P001,Fresh Salmon Fillet,Seafood,2023-06-30,2023-06-30 06:00:00,95,95,18.5,1757.5,2023-07-03,2023-07-03 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00722,P002,Ribeye Steak,Meat,2023-06-30,2023-06-30 06:00:00,87,87,22.0,1914.0,2023-07-05,2023-07-05 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00723,P003,Caesar Salad Mix,Vegetables,2023-06-30,2023-06-30 06:00:00,125,125,4.5,562.5,2023-07-04,2023-07-04 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00724,P004,Tiramisu Dessert,Desserts,2023-06-30,2023-06-30 06:00:00,125,125,5.0,625.0,2023-07-03,2023-07-03 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00725,P005,Grilled Chicken Breast,Meat,2023-06-30,2023-06-30 06:00:00,169,169,8.0,1352.0,2023-07-04,2023-07-04 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00726,P006,Lobster Tail,Seafood,2023-06-30,2023-06-30 06:00:00,44,44,35.0,1540.0,2023-07-02,2023-07-02 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00727,P007,Pasta Carbonara,Pasta,2023-06-30,2023-06-30 06:00:00,157,157,6.0,942.0,2023-07-07,2023-07-07 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00728,P008,French Onion Soup,Soups,2023-06-30,2023-06-30 06:00:00,146,146,3.5,511.0,2023-07-05,2023-07-05 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00729,P009,Chocolate Lava Cake,Desserts,2023-06-30,2023-06-30 06:00:00,88,88,4.0,352.0,2023-07-04,2023-07-04 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00730,P010,Craft Beer (Draft),Beverages,2023-06-30,2023-06-30 06:00:00,231,231,3.0,693.0,2023-07-14,2023-07-14 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00731,P011,House Wine (Glass),Beverages,2023-06-30,2023-06-30 06:00:00,173,173,4.0,692.0,2023-07-30,2023-07-30 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00732,P012,Ice Cream Sundae,Desserts,2023-06-30,2023-06-30 06:00:00,91,91,3.0,273.0,2023-08-29,2023-08-29 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00733,P001,Fresh Salmon Fillet,Seafood,2023-07-03,2023-07-03 06:00:00,87,87,18.5,1609.5,2023-07-06,2023-07-06 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00734,P002,Ribeye Steak,Meat,2023-07-03,2023-07-03 06:00:00,99,99,22.0,2178.0,2023-07-08,2023-07-08 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00735,P003,Caesar Salad Mix,Vegetables,2023-07-03,2023-07-03 06:00:00,140,140,4.5,630.0,2023-07-07,2023-07-07 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00736,P004,Tiramisu Dessert,Desserts,2023-07-03,2023-07-03 06:00:00,131,131,5.0,655.0,2023-07-06,2023-07-06 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00737,P005,Grilled Chicken Breast,Meat,2023-07-03,2023-07-03 06:00:00,158,158,8.0,1264.0,2023-07-07,2023-07-07 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00738,P006,Lobster Tail,Seafood,2023-07-03,2023-07-03 06:00:00,44,44,35.0,1540.0,2023-07-05,2023-07-05 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00739,P007,Pasta Carbonara,Pasta,2023-07-03,2023-07-03 06:00:00,177,177,6.0,1062.0,2023-07-10,2023-07-10 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00740,P008,French Onion Soup,Soups,2023-07-03,2023-07-03 06:00:00,126,126,3.5,441.0,2023-07-08,2023-07-08 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00741,P009,Chocolate Lava Cake,Desserts,2023-07-03,2023-07-03 06:00:00,97,97,4.0,388.0,2023-07-07,2023-07-07 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00742,P010,Craft Beer (Draft),Beverages,2023-07-03,2023-07-03 06:00:00,244,244,3.0,732.0,2023-07-17,2023-07-17 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00743,P011,House Wine (Glass),Beverages,2023-07-03,2023-07-03 06:00:00,215,215,4.0,860.0,2023-08-02,2023-08-02 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00744,P012,Ice Cream Sundae,Desserts,2023-07-03,2023-07-03 06:00:00,82,82,3.0,246.0,2023-09-01,2023-09-01 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00745,P001,Fresh Salmon Fillet,Seafood,2023-07-06,2023-07-06 06:00:00,74,74,18.5,1369.0,2023-07-09,2023-07-09 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00746,P002,Ribeye Steak,Meat,2023-07-06,2023-07-06 06:00:00,113,113,22.0,2486.0,2023-07-11,2023-07-11 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00747,P003,Caesar Salad Mix,Vegetables,2023-07-06,2023-07-06 06:00:00,142,142,4.5,639.0,2023-07-10,2023-07-10 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00748,P004,Tiramisu Dessert,Desserts,2023-07-06,2023-07-06 06:00:00,117,117,5.0,585.0,2023-07-09,2023-07-09 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00749,P005,Grilled Chicken Breast,Meat,2023-07-06,2023-07-06 06:00:00,189,189,8.0,1512.0,2023-07-10,2023-07-10 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00750,P006,Lobster Tail,Seafood,2023-07-06,2023-07-06 06:00:00,41,41,35.0,1435.0,2023-07-08,2023-07-08 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00751,P007,Pasta Carbonara,Pasta,2023-07-06,2023-07-06 06:00:00,156,156,6.0,936.0,2023-07-13,2023-07-13 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00752,P008,French Onion Soup,Soups,2023-07-06,2023-07-06 06:00:00,153,153,3.5,535.5,2023-07-11,2023-07-11 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00753,P009,Chocolate Lava Cake,Desserts,2023-07-06,2023-07-06 06:00:00,103,103,4.0,412.0,2023-07-10,2023-07-10 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00754,P010,Craft Beer (Draft),Beverages,2023-07-06,2023-07-06 06:00:00,248,248,3.0,744.0,2023-07-20,2023-07-20 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00755,P011,House Wine (Glass),Beverages,2023-07-06,2023-07-06 06:00:00,172,172,4.0,688.0,2023-08-05,2023-08-05 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00756,P012,Ice Cream Sundae,Desserts,2023-07-06,2023-07-06 06:00:00,91,91,3.0,273.0,2023-09-04,2023-09-04 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00757,P001,Fresh Salmon Fillet,Seafood,2023-07-09,2023-07-09 06:00:00,86,86,18.5,1591.0,2023-07-12,2023-07-12 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00758,P002,Ribeye Steak,Meat,2023-07-09,2023-07-09 06:00:00,100,100,22.0,2200.0,2023-07-14,2023-07-14 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00759,P003,Caesar Salad Mix,Vegetables,2023-07-09,2023-07-09 06:00:00,169,169,4.5,760.5,2023-07-13,2023-07-13 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00760,P004,Tiramisu Dessert,Desserts,2023-07-09,2023-07-09 06:00:00,127,127,5.0,635.0,2023-07-12,2023-07-12 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00761,P005,Grilled Chicken Breast,Meat,2023-07-09,2023-07-09 06:00:00,144,144,8.0,1152.0,2023-07-13,2023-07-13 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00762,P006,Lobster Tail,Seafood,2023-07-09,2023-07-09 06:00:00,36,36,35.0,1260.0,2023-07-11,2023-07-11 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00763,P007,Pasta Carbonara,Pasta,2023-07-09,2023-07-09 06:00:00,164,164,6.0,984.0,2023-07-16,2023-07-16 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00764,P008,French Onion Soup,Soups,2023-07-09,2023-07-09 06:00:00,143,143,3.5,500.5,2023-07-14,2023-07-14 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00765,P009,Chocolate Lava Cake,Desserts,2023-07-09,2023-07-09 06:00:00,82,82,4.0,328.0,2023-07-13,2023-07-13 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00766,P010,Craft Beer (Draft),Beverages,2023-07-09,2023-07-09 06:00:00,270,270,3.0,810.0,2023-07-23,2023-07-23 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00767,P011,House Wine (Glass),Beverages,2023-07-09,2023-07-09 06:00:00,216,216,4.0,864.0,2023-08-08,2023-08-08 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00768,P012,Ice Cream Sundae,Desserts,2023-07-09,2023-07-09 06:00:00,93,93,3.0,279.0,2023-09-07,2023-09-07 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00769,P001,Fresh Salmon Fillet,Seafood,2023-07-12,2023-07-12 06:00:00,77,77,18.5,1424.5,2023-07-15,2023-07-15 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00770,P002,Ribeye Steak,Meat,2023-07-12,2023-07-12 06:00:00,110,110,22.0,2420.0,2023-07-17,2023-07-17 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00771,P003,Caesar Salad Mix,Vegetables,2023-07-12,2023-07-12 06:00:00,127,127,4.5,571.5,2023-07-16,2023-07-16 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00772,P004,Tiramisu Dessert,Desserts,2023-07-12,2023-07-12 06:00:00,130,130,5.0,650.0,2023-07-15,2023-07-15 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00773,P005,Grilled Chicken Breast,Meat,2023-07-12,2023-07-12 06:00:00,142,142,8.0,1136.0,2023-07-16,2023-07-16 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00774,P006,Lobster Tail,Seafood,2023-07-12,2023-07-12 06:00:00,38,38,35.0,1330.0,2023-07-14,2023-07-14 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00775,P007,Pasta Carbonara,Pasta,2023-07-12,2023-07-12 06:00:00,201,201,6.0,1206.0,2023-07-19,2023-07-19 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00776,P008,French Onion Soup,Soups,2023-07-12,2023-07-12 06:00:00,115,115,3.5,402.5,2023-07-17,2023-07-17 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00777,P009,Chocolate Lava Cake,Desserts,2023-07-12,2023-07-12 06:00:00,89,89,4.0,356.0,2023-07-16,2023-07-16 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00778,P010,Craft Beer (Draft),Beverages,2023-07-12,2023-07-12 06:00:00,285,285,3.0,855.0,2023-07-26,2023-07-26 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00779,P011,House Wine (Glass),Beverages,2023-07-12,2023-07-12 06:00:00,213,213,4.0,852.0,2023-08-11,2023-08-11 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00780,P012,Ice Cream Sundae,Desserts,2023-07-12,2023-07-12 06:00:00,86,86,3.0,258.0,2023-09-10,2023-09-10 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00781,P001,Fresh Salmon Fillet,Seafood,2023-07-15,2023-07-15 06:00:00,88,88,18.5,1628.0,2023-07-18,2023-07-18 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00782,P002,Ribeye Steak,Meat,2023-07-15,2023-07-15 06:00:00,100,100,22.0,2200.0,2023-07-20,2023-07-20 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00783,P003,Caesar Salad Mix,Vegetables,2023-07-15,2023-07-15 06:00:00,135,135,4.5,607.5,2023-07-19,2023-07-19 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00784,P004,Tiramisu Dessert,Desserts,2023-07-15,2023-07-15 06:00:00,109,109,5.0,545.0,2023-07-18,2023-07-18 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00785,P005,Grilled Chicken Breast,Meat,2023-07-15,2023-07-15 06:00:00,145,145,8.0,1160.0,2023-07-19,2023-07-19 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00786,P006,Lobster Tail,Seafood,2023-07-15,2023-07-15 06:00:00,45,45,35.0,1575.0,2023-07-17,2023-07-17 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00787,P007,Pasta Carbonara,Pasta,2023-07-15,2023-07-15 06:00:00,187,187,6.0,1122.0,2023-07-22,2023-07-22 23:59:00,7,7,Normal,Room Temperature,SUP_005
